# BUSCO version is: 5.4.2 
# The lineage dataset is: arthropoda_odb10 (Creation date: 2020-09-10, number of genomes: 90, number of BUSCOs: 1013)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
76573at6656	Complete	AgamP4_2R:22444081-22445212	283.3	247	https://www.orthodb.org/v10?query=76573at6656	threonine aspartase 1
76745at6656	Complete	AgamP4_2R:49762216-49763301	267.4	220	https://www.orthodb.org/v10?query=76745at6656	tRNA (cytosine(38)-C(5))-methyltransferase
76812at6656	Complete	AgamP4_3L:17231263-17233519	606.8	343	https://www.orthodb.org/v10?query=76812at6656	vesicular inhibitory amino acid transporter
77197at6656	Complete	AgamP4_2R:36919705-36923240	505.8	378	https://www.orthodb.org/v10?query=77197at6656	protein ABHD18
77688at6656	Complete	AgamP4_2R:9488302-9493071	643.6	464	https://www.orthodb.org/v10?query=77688at6656	Autophagy-related protein 9
77770at6656	Complete	AgamP4_3R:11743693-11748105	208.4	164	https://www.orthodb.org/v10?query=77770at6656	Wiskott-Aldrich syndrome protein family member 3
77883at6656	Complete	AgamP4_2R:29629578-29631257	517.7	322	https://www.orthodb.org/v10?query=77883at6656	bystin
77976at6656	Complete	AgamP4_3R:9143121-9152543	510.4	279	https://www.orthodb.org/v10?query=77976at6656	dnaJ homolog subfamily B member 11
77987at6656	Complete	AgamP4_X:16740294-16741488	404.2	289	https://www.orthodb.org/v10?query=77987at6656	Palmitoyltransferase
78110at6656	Complete	AgamP4_2L:33928881-33931492	404.3	233	https://www.orthodb.org/v10?query=78110at6656	probable deoxyhypusine synthase
78202at6656	Complete	AgamP4_2L:22632858-22634223	420.5	302	https://www.orthodb.org/v10?query=78202at6656	actin-related protein 6
78254at6656	Complete	AgamP4_3R:22352953-22354059	386.3	243	https://www.orthodb.org/v10?query=78254at6656	cyclin-Y
78695at6656	Complete	AgamP4_3R:5080509-5088467	383.6	380	https://www.orthodb.org/v10?query=78695at6656	phosphatidylinositol glycan anchor biosynthesis class U protein
78758at6656	Complete	AgamP4_2R:22673295-22680976	376.6	383	https://www.orthodb.org/v10?query=78758at6656	Nicalin
78777at6656	Complete	AgamP4_2R:5229933-5233700	367.9	283	https://www.orthodb.org/v10?query=78777at6656	ELMO domain-containing protein 2
78844at6656	Complete	AgamP4_3R:50614351-50653785	196.0	247	https://www.orthodb.org/v10?query=78844at6656	Transcription factor AP-4
78854at6656	Complete	AgamP4_2L:43757887-43759531	488.2	320	https://www.orthodb.org/v10?query=78854at6656	lethal(2)neighbour of Tid protein
78919at6656	Complete	AgamP4_3R:6262080-6265652	346.6	236	https://www.orthodb.org/v10?query=78919at6656	COP9 signalosome complex subunit 6
78921at6656	Complete	AgamP4_X:1941494-1942566	268.1	231	https://www.orthodb.org/v10?query=78921at6656	Golgi to ER traffic protein 4 homolog
78947at6656	Complete	AgamP4_2L:38665264-38669599	337.7	231	https://www.orthodb.org/v10?query=78947at6656	28S ribosomal protein S35, mitochondrial
78968at6656	Complete	AgamP4_X:11219928-11222615	313.0	328	https://www.orthodb.org/v10?query=78968at6656	Inhibitor of growth protein
79241at6656	Complete	AgamP4_2L:46826751-46828790	481.0	268	https://www.orthodb.org/v10?query=79241at6656	replication factor C subunit 2
79377at6656	Complete	AgamP4_2L:10488221-10489476	470.9	280	https://www.orthodb.org/v10?query=79377at6656	replication factor C subunit 5
79915at6656	Complete	AgamP4_X:19936178-19937254	316.7	253	https://www.orthodb.org/v10?query=79915at6656	target of rapamycin complex subunit lst8
79993at6656	Complete	AgamP4_2L:24919227-24925084	374.1	255	https://www.orthodb.org/v10?query=79993at6656	JNK-interacting protein 1 isoform X1
80067at6656	Complete	AgamP4_2R:21020893-21021959	356.0	222	https://www.orthodb.org/v10?query=80067at6656	probable 39S ribosomal protein L45, mitochondrial
80294at6656	Complete	AgamP4_3L:41132775-41134791	394.0	432	https://www.orthodb.org/v10?query=80294at6656	F-box only protein 42
80317at6656	Complete	AgamP4_3L:8976570-8978406	531.1	359	https://www.orthodb.org/v10?query=80317at6656	Coatomer subunit delta
80348at6656	Complete	AgamP4_3R:27388238-27390333	836.0	514	https://www.orthodb.org/v10?query=80348at6656	Mediator of RNA polymerase II transcription subunit 17
80689at6656	Complete	AgamP4_3L:6249396-6300356	491.4	364	https://www.orthodb.org/v10?query=80689at6656	poly(U)-binding-splicing factor half pint isoform X1
80693at6656	Complete	AgamP4_2R:44678198-44691786	384.8	282	https://www.orthodb.org/v10?query=80693at6656	SH2 domain
80948at6656	Complete	AgamP4_3L:34639748-34641351	120.1	130	https://www.orthodb.org/v10?query=80948at6656	U6 small nuclear RNA (adenine-(43)-N(6))-methyltransferase
81292at6656	Complete	AgamP4_2R:33888640-33890452	382.7	236	https://www.orthodb.org/v10?query=81292at6656	solute carrier family 25 member 44
81307at6656	Complete	AgamP4_X:7822877-7823976	418.9	283	https://www.orthodb.org/v10?query=81307at6656	Probable cytosolic iron-sulfur protein assembly protein Ciao1
81406at6656	Complete	AgamP4_3R:8097001-8098989	491.2	380	https://www.orthodb.org/v10?query=81406at6656	ran GTPase-activating protein 1
81413at6656	Complete	AgamP4_X:8221967-8225378	254.4	227	https://www.orthodb.org/v10?query=81413at6656	origin recognition complex subunit 2
81423at6656	Complete	AgamP4_2L:13228802-13232097	399.7	236	https://www.orthodb.org/v10?query=81423at6656	CIDE-N domain
81650at6656	Complete	AgamP4_2R:28588465-28589557	495.8	271	https://www.orthodb.org/v10?query=81650at6656	COP9 signalosome complex subunit 5
81703at6656	Complete	AgamP4_3L:20080471-20081980	603.9	368	https://www.orthodb.org/v10?query=81703at6656	Golgi pH regulator
81708at6656	Complete	AgamP4_2R:33630584-33632499	498.6	337	https://www.orthodb.org/v10?query=81708at6656	Golgi resident protein GCP60
81919at6656	Complete	AgamP4_2R:20901506-20902568	431.0	278	https://www.orthodb.org/v10?query=81919at6656	GDP-fucose transporter 1
81950at6656	Complete	AgamP4_3R:6012539-6018368	402.0	281	https://www.orthodb.org/v10?query=81950at6656	UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminephosphotransferase
83102at6656	Complete	AgamP4_3R:27692412-27700153	340.8	216	https://www.orthodb.org/v10?query=83102at6656	Arp2/3 complex 34 kDa subunit
83164at6656	Complete	AgamP4_2R:57177493-57180692	565.7	304	https://www.orthodb.org/v10?query=83164at6656	pre-mRNA-splicing factor RBM22
83303at6656	Complete	AgamP4_3R:20626047-20627262	446.0	283	https://www.orthodb.org/v10?query=83303at6656	Actin-related protein 2/3 complex subunit
83350at6656	Complete	AgamP4_3R:4803185-4805493	433.1	349	https://www.orthodb.org/v10?query=83350at6656	pyridine nucleotide-disulfide oxidoreductase domain-containing protein 1
83372at6656	Complete	AgamP4_2L:48540334-48542316	467.4	411	https://www.orthodb.org/v10?query=83372at6656	dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2
83376at6656	Complete	AgamP4_3R:10986710-10988823	567.5	491	https://www.orthodb.org/v10?query=83376at6656	methyltransferase-like protein 13
83613at6656	Complete	AgamP4_2R:24327013-24328384	361.0	264	https://www.orthodb.org/v10?query=83613at6656	presenilins-associated rhomboid-like protein, mitochondrial
83673at6656	Complete	AgamP4_UNKN:34279846-34281204	392.3	333	https://www.orthodb.org/v10?query=83673at6656	probable ATP-dependent RNA helicase DDX28
83755at6656	Complete	AgamP4_3R:34966164-34967360	427.0	255	https://www.orthodb.org/v10?query=83755at6656	U5 small nuclear ribonucleoprotein 40 kDa protein
83765at6656	Complete	AgamP4_2L:24577692-24581780	115.6	82	https://www.orthodb.org/v10?query=83765at6656	Insect cuticle protein
84028at6656	Complete	AgamP4_2R:8448798-8453001	307.0	276	https://www.orthodb.org/v10?query=84028at6656	Rho GTPase-activating protein 19
84097at6656	Complete	AgamP4_3L:17686349-17687625	370.1	263	https://www.orthodb.org/v10?query=84097at6656	NADH dehydrogenase 
84149at6656	Complete	AgamP4_3R:10551827-10553106	420.6	272	https://www.orthodb.org/v10?query=84149at6656	cyclin-H
84169at6656	Complete	AgamP4_3R:13715333-13716443	498.9	246	https://www.orthodb.org/v10?query=84169at6656	26S proteasome non-ATPase regulatory subunit 14
84422at6656	Complete	AgamP4_2L:24337689-24341501	327.8	220	https://www.orthodb.org/v10?query=84422at6656	Methyltransferase-like protein
84576at6656	Complete	AgamP4_2R:30636211-30641111	446.6	232	https://www.orthodb.org/v10?query=84576at6656	ras-related GTP-binding protein A
84819at6656	Complete	AgamP4_2R:30116801-30119161	540.1	308	https://www.orthodb.org/v10?query=84819at6656	Presenilin
84925at6656	Complete	AgamP4_2R:28211557-28216046	154.0	203	https://www.orthodb.org/v10?query=84925at6656	diphthine methyltransferase
85103at6656	Complete	AgamP4_3R:1274196-1276289	374.4	253	https://www.orthodb.org/v10?query=85103at6656	Leucine-rich repeat
85509at6656	Complete	AgamP4_2L:32470893-32473111	359.2	271	https://www.orthodb.org/v10?query=85509at6656	ADP-ribosylation factor GTPase-activating protein 1
85574at6656	Complete	AgamP4_2L:15800938-15809855	339.9	291	https://www.orthodb.org/v10?query=85574at6656	bifunctional coenzyme A synthase
85680at6656	Complete	AgamP4_2L:17046134-17047559	347.1	287	https://www.orthodb.org/v10?query=85680at6656	trafficking protein particle complex subunit 13
85810at6656	Complete	AgamP4_3R:24681141-24682283	519.2	312	https://www.orthodb.org/v10?query=85810at6656	replication factor C subunit 3
86262at6656	Complete	AgamP4_2L:46277485-46279748	289.4	389	https://www.orthodb.org/v10?query=86262at6656	peptide-N(4)-(N-acetyl-beta- glucosaminyl)asparagine amidase
86318at6656	Complete	AgamP4_2L:25964299-25979496	378.9	315	https://www.orthodb.org/v10?query=86318at6656	DNA primase
86488at6656	Complete	AgamP4_3R:49310148-49321046	407.9	272	https://www.orthodb.org/v10?query=86488at6656	SH2 domain
86654at6656	Complete	AgamP4_X:9885508-9888764	477.6	363	https://www.orthodb.org/v10?query=86654at6656	activating signal cointegrator 1
86715at6656	Complete	AgamP4_3L:18112751-18113827	229.7	228	https://www.orthodb.org/v10?query=86715at6656	syntaxin-18
86889at6656	Complete	AgamP4_2R:39107111-39108343	279.1	239	https://www.orthodb.org/v10?query=86889at6656	alpha-2-macroglobulin receptor-associated protein
86930at6656	Complete	AgamP4_2R:3840141-3879590	361.8	352	https://www.orthodb.org/v10?query=86930at6656	ras association domain-containing protein 8
87014at6656	Duplicated	AgamP4_3L:15805305-15806321	447.0	271	https://www.orthodb.org/v10?query=87014at6656	protein Mo25
87014at6656	Duplicated	AgamP4_X:14888684-14897236	468.9	285	https://www.orthodb.org/v10?query=87014at6656	protein Mo25
87089at6656	Complete	AgamP4_2L:46993160-46994671	369.4	318	https://www.orthodb.org/v10?query=87089at6656	Williams-Beuren syndrome chromosomal region 16 protein homolog
87103at6656	Complete	AgamP4_3R:10154485-10156988	169.9	185	https://www.orthodb.org/v10?query=87103at6656	Nuclear hormone receptor
87114at6656	Complete	AgamP4_3R:14644363-14646192	432.6	337	https://www.orthodb.org/v10?query=87114at6656	glutathione S-transferase C-terminal domain-containing protein homolog
87139at6656	Complete	AgamP4_2R:16092072-16094086	494.4	349	https://www.orthodb.org/v10?query=87139at6656	BRCA1-associated protein
87142at6656	Complete	AgamP4_3R:8866567-8877148	396.5	241	https://www.orthodb.org/v10?query=87142at6656	dolichyl-phosphate beta-glucosyltransferase
87527at6656	Complete	AgamP4_3R:17862299-17864965	340.3	228	https://www.orthodb.org/v10?query=87527at6656	Leucine-rich repeat
87575at6656	Complete	AgamP4_3R:44086857-44088121	223.6	206	https://www.orthodb.org/v10?query=87575at6656	protein phosphatase 1 regulatory subunit 7
87695at6656	Complete	AgamP4_2L:46289027-46290627	278.7	290	https://www.orthodb.org/v10?query=87695at6656	protein AATF
87728at6656	Complete	AgamP4_2L:12498645-12499731	437.3	252	https://www.orthodb.org/v10?query=87728at6656	Cytoplasmic tRNA 2-thiolation protein 1
87910at6656	Complete	AgamP4_2R:14716236-14718675	485.1	338	https://www.orthodb.org/v10?query=87910at6656	protein FAM50 homolog
87928at6656	Complete	AgamP4_3L:34643253-34654950	478.9	295	https://www.orthodb.org/v10?query=87928at6656	MAP kinase-activated protein kinase 2
87933at6656	Complete	AgamP4_2R:31403379-31404812	337.0	296	https://www.orthodb.org/v10?query=87933at6656	RAB6A-GEF complex partner protein 2
88051at6656	Complete	AgamP4_2L:4599571-4637600	212.7	136	https://www.orthodb.org/v10?query=88051at6656	Protein N-terminal glutamine amidohydrolase
88711at6656	Complete	AgamP4_2L:47431876-47434198	606.8	451	https://www.orthodb.org/v10?query=88711at6656	dnaJ homolog subfamily C member 2
89064at6656	Complete	AgamP4_2L:27653125-27654117	330.2	208	https://www.orthodb.org/v10?query=89064at6656	BTB/POZ domain-containing adapter for CUL3-mediated RhoA degradation protein 3
89153at6656	Complete	AgamP4_2R:46366615-46374677	494.0	403	https://www.orthodb.org/v10?query=89153at6656	Alpha-1,3-glucosyltransferase
89677at6656	Complete	AgamP4_3R:17129688-17131210	340.4	229	https://www.orthodb.org/v10?query=89677at6656	syntaxin-5
89713at6656	Complete	AgamP4_2R:5843428-5847455	356.9	230	https://www.orthodb.org/v10?query=89713at6656	Serine/threonine-protein kinase RIO2
89810at6656	Complete	AgamP4_3R:37052721-37063495	239.6	173	https://www.orthodb.org/v10?query=89810at6656	S-adenosylmethionine decarboxylase proenzyme
89840at6656	Complete	AgamP4_3R:45763106-45764611	395.3	294	https://www.orthodb.org/v10?query=89840at6656	prolactin regulatory element-binding protein
89864at6656	Complete	AgamP4_2R:12095709-12097241	444.3	492	https://www.orthodb.org/v10?query=89864at6656	microfibrillar-associated protein 1
90126at6656	Complete	AgamP4_2R:25205712-25211963	440.4	330	https://www.orthodb.org/v10?query=90126at6656	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
90322at6656	Complete	AgamP4_2L:27007295-27013027	623.9	424	https://www.orthodb.org/v10?query=90322at6656	tRNA (guanine(37)-N1)-methyltransferase
90580at6656	Complete	AgamP4_2L:48512503-48513711	543.3	291	https://www.orthodb.org/v10?query=90580at6656	ras-related GTP-binding protein C
90600at6656	Complete	AgamP4_3R:10259245-10260343	240.9	248	https://www.orthodb.org/v10?query=90600at6656	hsp70-binding protein 1
90822at6656	Complete	AgamP4_2L:33948897-33950014	225.5	181	https://www.orthodb.org/v10?query=90822at6656	SURF1-like protein
90928at6656	Complete	AgamP4_3R:28607055-28610751	266.8	285	https://www.orthodb.org/v10?query=90928at6656	suppressor APC domain-containing protein 2
90931at6656	Complete	AgamP4_X:16713305-16714576	566.2	344	https://www.orthodb.org/v10?query=90931at6656	elongation factor 1-gamma
91002at6656	Complete	AgamP4_3R:24356069-24357239	480.2	255	https://www.orthodb.org/v10?query=91002at6656	60S ribosomal protein L5
91005at6656	Complete	AgamP4_3L:25329154-25339183	585.3	449	https://www.orthodb.org/v10?query=91005at6656	Conserved oligomeric Golgi complex subunit 8
91022at6656	Complete	AgamP4_3R:22794215-22795225	342.9	248	https://www.orthodb.org/v10?query=91022at6656	CDK-activating kinase assembly factor MAT1
91313at6656	Complete	AgamP4_3R:20235807-20240492	172.0	179	https://www.orthodb.org/v10?query=91313at6656	ATP synthase mitochondrial F1 complex assembly factor 2
91418at6656	Complete	AgamP4_3R:10485507-10490177	280.6	182	https://www.orthodb.org/v10?query=91418at6656	Repressor of RNA polymerase III transcription MAF1
91468at6656	Complete	AgamP4_2L:4495103-4496640	430.0	282	https://www.orthodb.org/v10?query=91468at6656	Palmitoyltransferase
91933at6656	Complete	AgamP4_2R:49279418-49282804	414.1	297	https://www.orthodb.org/v10?query=91933at6656	RNA-binding protein NOB1
91946at6656	Complete	AgamP4_3R:183894-190976	347.8	272	https://www.orthodb.org/v10?query=91946at6656	monocarboxylate transporter 10 isoform X1
92167at6656	Complete	AgamP4_3L:35475970-35476926	462.0	260	https://www.orthodb.org/v10?query=92167at6656	39S ribosomal protein L15, mitochondrial
92184at6656	Complete	AgamP4_2L:27082643-27089401	424.8	245	https://www.orthodb.org/v10?query=92184at6656	vacuolar protein sorting-associated protein 26B-like
92420at6656	Complete	AgamP4_2R:12677696-12679967	506.3	539	https://www.orthodb.org/v10?query=92420at6656	Signal recognition particle subunit SRP72
92576at6656	Complete	AgamP4_3R:47548656-47557213	470.6	365	https://www.orthodb.org/v10?query=92576at6656	Coiled-coil domain-containing protein 47
92777at6656	Complete	AgamP4_2R:3996308-3998134	205.9	173	https://www.orthodb.org/v10?query=92777at6656	Inhibitor of growth protein
92854at6656	Complete	AgamP4_X:4919663-4921415	470.5	396	https://www.orthodb.org/v10?query=92854at6656	dnaJ homolog subfamily C member 1-like
93061at6656	Duplicated	AgamP4_2R:41002272-41003433	297.8	231	https://www.orthodb.org/v10?query=93061at6656	translation initiation factor eIF-2B subunit alpha
93061at6656	Duplicated	AgamP4_UNKN:19943724-19944864	259.8	214	https://www.orthodb.org/v10?query=93061at6656	translation initiation factor eIF-2B subunit alpha
93061at6656	Duplicated	AgamP4_UNKN:29843296-29844132	262.9	178	https://www.orthodb.org/v10?query=93061at6656	translation initiation factor eIF-2B subunit alpha
93085at6656	Complete	AgamP4_3L:18875885-18884725	325.5	196	https://www.orthodb.org/v10?query=93085at6656	eukaryotic translation initiation factor 2 subunit 1
93152at6656	Complete	AgamP4_2L:4153260-4156927	363.2	337	https://www.orthodb.org/v10?query=93152at6656	Bardet-Biedl syndrome 4 protein homolog
93168at6656	Complete	AgamP4_2R:17706764-17708964	188.1	292	https://www.orthodb.org/v10?query=93168at6656	Ubiquitin-associated domain
93408at6656	Complete	AgamP4_3R:6263663-6264804	365.5	210	https://www.orthodb.org/v10?query=93408at6656	zinc finger protein 330 homolog
93432at6656	Complete	AgamP4_2R:54681314-54682521	396.2	301	https://www.orthodb.org/v10?query=93432at6656	macrophage erythroblast attacher
93483at6656	Complete	AgamP4_3R:42781175-42783160	529.8	392	https://www.orthodb.org/v10?query=93483at6656	protein PTCD3 homolog, mitochondrial
93507at6656	Complete	AgamP4_3L:7356647-7357879	220.4	228	https://www.orthodb.org/v10?query=93507at6656	GTPase Era, mitochondrial
93535at6656	Complete	AgamP4_2L:38680254-38683208	306.1	278	https://www.orthodb.org/v10?query=93535at6656	Ribosome biogenesis regulatory protein
93797at6656	Complete	AgamP4_2R:44296236-44297069	329.4	181	https://www.orthodb.org/v10?query=93797at6656	Cytochrome c heme lyase
94054at6656	Complete	AgamP4_2L:22052938-22054404	176.1	171	https://www.orthodb.org/v10?query=94054at6656	acylglycerol kinase, mitochondrial
94238at6656	Complete	AgamP4_3L:21978826-21979701	56.3	135	https://www.orthodb.org/v10?query=94238at6656	checkpoint protein HUS1
94263at6656	Complete	AgamP4_2R:33212188-33213492	164.0	204	https://www.orthodb.org/v10?query=94263at6656	seipin
94304at6656	Complete	AgamP4_3R:23537861-23539101	542.8	289	https://www.orthodb.org/v10?query=94304at6656	ubiquitin-like modifier-activating enzyme 5
94473at6656	Complete	AgamP4_2R:49681688-49683148	382.7	259	https://www.orthodb.org/v10?query=94473at6656	Ribosomal protein S5
94476at6656	Complete	AgamP4_3R:23763218-23777499	313.1	227	https://www.orthodb.org/v10?query=94476at6656	Iron hydrogenase
94842at6656	Complete	AgamP4_3L:666849-667800	396.5	218	https://www.orthodb.org/v10?query=94842at6656	DNA-directed RNA polymerase II subunit RPB3
94878at6656	Complete	AgamP4_3L:37996097-38000486	439.7	237	https://www.orthodb.org/v10?query=94878at6656	26S proteasome non-ATPase regulatory subunit 7
95028at6656	Complete	AgamP4_2L:10239304-10240155	364.5	226	https://www.orthodb.org/v10?query=95028at6656	SAGA-associated factor 29
95089at6656	Complete	AgamP4_3L:31408661-31409918	238.7	277	https://www.orthodb.org/v10?query=95089at6656	dynactin subunit 2
95294at6656	Complete	AgamP4_3R:17387685-17392922	279.5	182	https://www.orthodb.org/v10?query=95294at6656	protein SCO1 homolog, mitochondrial
95524at6656	Complete	AgamP4_2R:20967426-20968433	339.1	243	https://www.orthodb.org/v10?query=95524at6656	8-oxo-dGDP phosphatase NUDT18
96251at6656	Complete	AgamP4_3L:24933377-24934283	252.7	181	https://www.orthodb.org/v10?query=96251at6656	ribose-5-phosphate isomerase
96444at6656	Complete	AgamP4_3R:3212681-3213481	328.0	200	https://www.orthodb.org/v10?query=96444at6656	39S ribosomal protein L4, mitochondrial
96569at6656	Complete	AgamP4_3R:27935701-27936671	340.9	222	https://www.orthodb.org/v10?query=96569at6656	deoxyribose-phosphate aldolase
96592at6656	Complete	AgamP4_2L:34692114-34693167	424.9	266	https://www.orthodb.org/v10?query=96592at6656	Eukaryotic translation initiation factor 3 subunit I
96601at6656	Complete	AgamP4_2R:2656973-2658125	476.1	277	https://www.orthodb.org/v10?query=96601at6656	geranylgeranyl transferase type-2 subunit beta
96956at6656	Complete	AgamP4_3R:11337235-11338419	474.7	318	https://www.orthodb.org/v10?query=96956at6656	PCI domain-containing protein 2
96971at6656	Complete	AgamP4_2L:44509306-44520474	424.7	328	https://www.orthodb.org/v10?query=96971at6656	Ribosome biogenesis protein WDR12 homolog
97225at6656	Complete	AgamP4_3L:24728406-24730370	380.0	429	https://www.orthodb.org/v10?query=97225at6656	nucleolar protein 9
97492at6656	Complete	AgamP4_2R:13002727-13003761	313.1	197	https://www.orthodb.org/v10?query=97492at6656	Proteasome subunit alpha type
97749at6656	Complete	AgamP4_2R:14098773-14114616	550.6	552	https://www.orthodb.org/v10?query=97749at6656	GC-rich sequence DNA-binding factor
97763at6656	Complete	AgamP4_2R:4146365-4148034	370.2	321	https://www.orthodb.org/v10?query=97763at6656	major facilitator superfamily domain-containing protein 10
97865at6656	Complete	AgamP4_2R:52956913-52958012	331.6	223	https://www.orthodb.org/v10?query=97865at6656	beta-lactamase-like protein 2 homolog
98066at6656	Complete	AgamP4_2L:13801408-13802659	392.4	256	https://www.orthodb.org/v10?query=98066at6656	evolutionarily conserved signaling intermediate in Toll pathway, mitochondrial
98251at6656	Complete	AgamP4_UNKN:4103351-4106313	304.2	223	https://www.orthodb.org/v10?query=98251at6656	F-box/SPRY domain-containing protein 1
98544at6656	Complete	AgamP4_2R:21226533-21228740	273.7	342	https://www.orthodb.org/v10?query=98544at6656	Cytochrome P450
98620at6656	Complete	AgamP4_2R:32415559-32416777	368.8	248	https://www.orthodb.org/v10?query=98620at6656	replication factor C subunit 4
98725at6656	Duplicated	AgamP4_2L:18011165-18013135	556.7	471	https://www.orthodb.org/v10?query=98725at6656	peroxisome assembly factor 2
98725at6656	Duplicated	AgamP4_2R:6812792-6815368	613.5	492	https://www.orthodb.org/v10?query=98725at6656	peroxisome assembly factor 2
98755at6656	Complete	AgamP4_UNKN:4121448-4159618	289.3	251	https://www.orthodb.org/v10?query=98755at6656	Transcription factor
98821at6656	Complete	AgamP4_2R:20869636-20871329	360.2	287	https://www.orthodb.org/v10?query=98821at6656	tRNA (guanine(10)-N2)-methyltransferase homolog
98845at6656	Complete	AgamP4_3R:18292957-18293842	324.1	187	https://www.orthodb.org/v10?query=98845at6656	Proteasome subunit alpha type
98927at6656	Complete	AgamP4_X:5733435-5734472	264.5	215	https://www.orthodb.org/v10?query=98927at6656	tRNA methyltransferase 10 homolog A
98948at6656	Complete	AgamP4_2L:30441741-30447116	441.8	329	https://www.orthodb.org/v10?query=98948at6656	general transcription factor IIE subunit 1
99204at6656	Complete	AgamP4_X:18327384-18328146	234.2	182	https://www.orthodb.org/v10?query=99204at6656	39S ribosomal protein L9, mitochondrial
99270at6656	Complete	AgamP4_2R:626660-628132	430.9	244	https://www.orthodb.org/v10?query=99270at6656	polymerase delta-interacting protein 2
99307at6656	Complete	AgamP4_3L:24780206-24781424	570.2	313	https://www.orthodb.org/v10?query=99307at6656	Flap endonuclease 1
99377at6656	Complete	AgamP4_3L:34630116-34630733	291.9	179	https://www.orthodb.org/v10?query=99377at6656	28S ribosomal protein S2, mitochondrial
99519at6656	Complete	AgamP4_2R:19054761-19056149	540.7	307	https://www.orthodb.org/v10?query=99519at6656	60S ribosomal protein L4
99625at6656	Complete	AgamP4_3R:2720282-2721325	448.8	266	https://www.orthodb.org/v10?query=99625at6656	KRR1 small subunit processome component
99998at6656	Complete	AgamP4_2R:26299408-26301698	205.9	196	https://www.orthodb.org/v10?query=99998at6656	protein prenyltransferase alpha subunit repeat-containing protein 1
100070at6656	Complete	AgamP4_2R:12802695-12807569	166.8	163	https://www.orthodb.org/v10?query=100070at6656	N-acetylglucosaminyl-phosphatidylinositol de-N-acetylase
100136at6656	Complete	AgamP4_2R:56717689-56722298	431.5	300	https://www.orthodb.org/v10?query=100136at6656	rRNA adenine N(6)-methyltransferase
100216at6656	Complete	AgamP4_3R:45180889-45184653	288.7	268	https://www.orthodb.org/v10?query=100216at6656	tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6
100227at6656	Complete	AgamP4_2R:25609518-25611094	210.0	321	https://www.orthodb.org/v10?query=100227at6656	dolichol kinase
100296at6656	Complete	AgamP4_3R:34967762-34968758	322.1	212	https://www.orthodb.org/v10?query=100296at6656	Ubiquitin thioesterase
100612at6656	Complete	AgamP4_2R:10865044-10868920	288.3	337	https://www.orthodb.org/v10?query=100612at6656	UPF0568 protein C14orf166 homolog
100664at6656	Complete	AgamP4_2L:1969203-1998573	316.3	172	https://www.orthodb.org/v10?query=100664at6656	Pre-mRNA-splicing factor 38B
100673at6656	Complete	AgamP4_3L:33028980-33030208	305.9	263	https://www.orthodb.org/v10?query=100673at6656	protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha
100760at6656	Complete	AgamP4_X:20063198-20064071	150.1	158	https://www.orthodb.org/v10?query=100760at6656	Cytochrome b5-like heme/steroid binding domain
101349at6656	Complete	AgamP4_2L:17875652-17877258	377.1	202	https://www.orthodb.org/v10?query=101349at6656	SH3 domain
101359at6656	Complete	AgamP4_2R:44651781-44653116	537.6	353	https://www.orthodb.org/v10?query=101359at6656	beclin-1-like protein
101491at6656	Complete	AgamP4_2L:43554455-43558287	295.1	270	https://www.orthodb.org/v10?query=101491at6656	dnaJ homolog subfamily C member 22
101531at6656	Complete	AgamP4_2L:36700779-36704156	255.1	298	https://www.orthodb.org/v10?query=101531at6656	vacuolar fusion protein CCZ1 homolog
101621at6656	Complete	AgamP4_3R:47578452-47582328	332.5	251	https://www.orthodb.org/v10?query=101621at6656	protein MEMO1
101727at6656	Complete	AgamP4_2L:3057139-3057843	299.2	183	https://www.orthodb.org/v10?query=101727at6656	tRNA (guanine-N(7)-)-methyltransferase
101761at6656	Complete	AgamP4_3L:9009777-9011040	130.0	111	https://www.orthodb.org/v10?query=101761at6656	Zinc finger C4H2 domain-containing protein
101767at6656	Complete	AgamP4_3L:15800141-15801203	301.4	256	https://www.orthodb.org/v10?query=101767at6656	Down syndrome critical region protein 3 homolog
101829at6656	Complete	AgamP4_2L:23806836-23814287	294.0	239	https://www.orthodb.org/v10?query=101829at6656	protein FAM76A
101886at6656	Complete	AgamP4_2L:21199264-21200127	421.9	227	https://www.orthodb.org/v10?query=101886at6656	Ribosomal protein L2
102321at6656	Complete	AgamP4_3L:356757-377176	326.7	219	https://www.orthodb.org/v10?query=102321at6656	GPN-loop GTPase 1
102714at6656	Complete	AgamP4_3L:5031896-5035998	302.1	278	https://www.orthodb.org/v10?query=102714at6656	Asparagine synthetase domain-containing protein 1
102770at6656	Complete	AgamP4_3R:2355102-2356495	470.9	233	https://www.orthodb.org/v10?query=102770at6656	F-actin-capping protein subunit beta
103125at6656	Complete	AgamP4_X:15790780-15792132	379.3	253	https://www.orthodb.org/v10?query=103125at6656	39S ribosomal protein L3, mitochondrial
103207at6656	Complete	AgamP4_2R:52184961-52192586	300.6	158	https://www.orthodb.org/v10?query=103207at6656	pre-mRNA-splicing factor ISY1 homolog
